0,syn_mean,literally,speak,syno_lower_mean,attitude,index,sensitivity,disgust_mood,hashtag,hashtag,introspection,introspection,polarities,temper,temper,fear_mood,Questioning,Change_direction,Mental_property,Taking,Measure_volume,anniversary,cool,cool,die,die,directorate,lust,face,game,game,jumping,Aggregate,text,text
1,0.28262881826596736,0,0,0.41499676793794443,0.0,458,0.10857142857142857,1,1,0,-0.011428571428571423,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,really cool see peoples loyalty is. gladyouhavemyback,0
0,0.40604751619870416,0,0,0.4428733031674208,0.0,459,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stitches guy nolan show telling away back britain....,0
0,0.30787355193402716,0,0,0.4714109419991773,0.0,460,0.16363636363636364,0,1,0,0.23590909090909093,0,2,0.07327272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,finals rematchhhhhhhhhh. go spurs. band wagon jumping -- spurs deserve this.,0
0,0.16846652267818576,0,0,0.23359728506787328,-0.08,461,0.006666666666666672,1,1,0,0.0050000000000000044,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weird deju vu feeling see alain vigneault stanleycupfinal again. canucksnation rooting nhl,0
0,0.5824334053275738,0,0,0.7483031674208145,0.0,462,0.075,0,1,0,0.225,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sarahs going hair im coming home going sleep sense work tonight happyfriday,0
0,0.31245500359971207,1,0,0.28450226244343896,0.05525,463,0.020833333333333343,0,0,0,0.0005000000000000004,0,2,-0.037250000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madden kendall literally cutest hand delivering philosophical good luck cards tomorrows exam,0
1,0.6940244780417567,0,0,0.7850678733031673,0.0,464,0.15,0,1,0,0.15,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hold jacobs turn knows it!!!! spellingbee,0
0,0.4156467482601392,0,0,0.4230769230769231,-0.01,465,0.09722222222222222,0,0,0,-0.005555555555555556,0,2,0.031111111111111114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wanna make money lay bvk nd sex much ask,0
1,0.33693304535637153,0,0,0.40723981900452483,-0.012,466,0.0432,0,1,0,0.0965,0,2,0.0225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,put first bet bet hahah best £1 spent lmao ballin,0
1,0.008639308855291575,0,0,0.020361990950226245,0.0,467,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaaand shattered phone. firsttimeforeverything suchagreatday,0
1,0.24406047516198706,0,0,0.18834841628959273,0.0015,468,0.01925,0,1,0,0.0,0,2,0.031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,finds time 540 seconds worth sanpchat story? wishiwasthere,0
1,0.27285817134629237,0,0,0.3919683257918552,0.0,469,-0.15583333333333335,0,1,0,-0.13333333333333333,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,cant accused fixing columbus place world cup sweepstake nohope pic — 3obf8l,0
0,0.35050910212897257,0,0,0.4004524886877828,0.11857142857142856,470,-0.2757142857142857,1,0,0,-0.2414285714285714,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,make america better? hes hated hate people.,0
1,0.5572354211663068,0,0,0.6578054298642533,0.08175,471,0.075,0,1,0,0.13958333333333334,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lets take step back shed light teaparty stupidity..... veterans womenshealth my2k zombies,0
1,0.2224622030237581,0,0,0.2731900452488688,0.0,472,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,really looking forward spending next 11 hours car.,0
1,0.3827878385113807,0,0,0.3717368604246432,0.0,473,0.0,0,0,0,0.06707692307692308,0,2,0.1406923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dont believe liberal media signs made front page todays washington post! pls rt.,0
1,0.04967602591792657,0,0,0.027149321266968323,0.0,474,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seem attract dear!! luckygirl,0
0,0.4780417566594673,0,0,0.45701357466063347,-0.03666666666666667,475,0.10733333333333334,0,0,0,0.0,0,2,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sooooo good defending,0
0,0.35805135589152876,1,0,0.3627450980392157,0.05877777777777777,476,0.1207777777777778,1,0,0,-0.022222222222222223,0,2,0.04033333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nick literally looks like good kisser im gna kill,0
1,0.32829373650107996,0,0,0.3427601809954751,0.19449999999999998,477,0.16,0,0,0,0.1845,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consistently amazes much couch potatoes know playing basketball paid professionals.,0
0,0.23326133909287258,0,0,0.21040723981900453,0.0,478,0.056666666666666664,0,1,0,0.05273333333333333,0,2,0.06226666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,even though im sitting right next 2 ... im gonna talk 2 !!! fun twittertweetingyou,0
0,0.1765658747300216,0,0,0.311368778280543,-0.004562500000000001,479,0.1026875,0,1,0,0.0959375,0,2,0.044625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love find pics me! pic delicious .. delicious healthy good yum yummy food dessert foodporn tb...,0
1,0.10367170626349893,0,0,0.10859728506787329,0.2998,480,0.2016,0,0,0,0.05,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wow beautiful day to.........finish homework,0
0,0.23943227398950942,0,0,0.22592113768584354,0.0,481,-0.12314285714285712,1,0,0,-0.12114285714285714,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haters say u r bad idol. mhm yeah. ilysm. maybe follow u one day,0
0,0.2930719388602759,0,0,0.3378002088409328,-0.006923076923076924,482,0.0466923076923077,1,1,0,0.03538461538461539,0,0,-0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,surprised issue hasnt made former lnp minsters warning criticising current government. chaos auspol,0
0,0.19623572971305156,1,0,0.20652876535229475,-0.015714285714285715,483,0.046,0,0,0,0.0,0,2,0.05185714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally dossiest person uber u good birthday?,0
1,0.4312455003599713,0,0,0.4626696832579186,0.09016666666666666,484,-0.05558333333333332,1,1,0,0.11533333333333333,0,2,0.12641666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lenines quote saying ok kill even needed make sure targets met. barbarian,0
0,0.07487401007919368,0,0,0.06674208144796379,0.0,485,0.2811666666666667,0,1,0,0.4326666666666667,0,2,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lmao cousin surprised boy friend imtho,0
1,0.09647228221742263,0,0,0.20814479638009048,0.156,486,0.03033333333333334,0,0,0,-0.01049999999999999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love teachers dont reply emails finals.,0
0,0.12287017038636912,1,0,0.1855203619909502,-0.10444444444444444,487,-0.014555555555555556,1,0,0,0.15444444444444444,0,2,-0.10111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lol literally show women prison drama. pretty interesting actually.,0
0,0.19366450683945283,0,0,0.1855203619909502,0.07416666666666667,488,0.03233333333333333,0,0,0,0.028333333333333332,0,2,-0.04141666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,roy hodgson wants bottle standard teams training performances- like habit bottling roy,0
1,0.2620590352771779,0,0,0.7285067873303167,0.0,489,-0.3233333333333333,1,0,0,-0.5866666666666667,0,0,-0.27999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unbelievably shit day,0
0,0.19623572971305156,0,0,0.5119586296056884,0.0,490,0.16914285714285712,0,0,0,0.38485714285714284,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ironic love ignore us ignore love us.,0
1,0.1996640268778498,0,0,0.3137254901960784,0.0,491,0.0,0,0,0,0.1857777777777778,0,2,0.12200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yeah thanks following tweeting dming dude really appreciate it.,0
0,0.18142548596112312,0,0,0.17307692307692304,0.0,492,0.0999,0,0,0,0.1623,0,2,0.09140000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tucking large bbq mega meaty pizza jacamo advert comes radio,0
0,0.40212055762811705,0,0,0.502262443438914,0.0,493,0.08181818181818182,0,0,0,0.08181818181818182,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,already preparing campaign next year yes ill pass buttons! vote case,0
1,0.38753471150879365,0,0,0.5289269553975436,0.12414285714285714,494,0.2457857142857143,0,1,0,0.1285714285714286,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrate end senior year im going library checking first 3 books va turnup really,0
1,0.1468682505399568,0,0,0.25791855203619907,0.0,495,0.18,0,0,0,0.18,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wow ages since sent this....,0
1,0.24406047516198706,0,0,0.4004524886877828,0.0,496,0.20775,0,1,0,0.22462500000000002,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,man really love sends pictures lake im there.,0
1,0.23326133909287258,0,0,0.3071266968325792,-0.1075,497,0.1125,1,0,0,0.12625,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,use word childish .... funny thing describes perfectly,0
0,0.23943227398950942,0,0,0.39560439560439564,-0.13714285714285715,498,-0.11714285714285713,1,1,0,-0.12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watching lion king. know words songs! weird,0
1,0.4600431965442765,0,0,0.6889140271493213,-0.12125,499,0.0,1,1,0,0.1125,0,0,-0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,omg got window go up! thanks bitties helped,0
1,0.17386609071274298,0,0,0.10774886877828053,0.0,500,0.10775,0,0,0,0.12325,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle grade author totally identify advice really dont,0
0,0.27285817134629237,0,0,0.3240950226244344,0.0,501,0.044083333333333335,0,0,0,0.07216666666666667,0,2,-0.043333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mt white house nsa cant find snowden e-mails surveillance legal concerns alert!,0
1,0.29497068805924104,0,0,0.2986425339366516,0.0,502,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,looks like front yard. clouds building...better hurry.,0
0,0.1216702663786897,0,0,0.1091628959276018,0.0,503,0.083,0,1,0,0.07783333333333334,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,officer jenny single ❊ com ✩ entity. adah ☪ follow ✵ pokemon?,0
1,0.281257499400048,0,0,0.40799396681749617,0.2886666666666666,504,-0.10955555555555556,0,1,0,0.03777777777777777,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,definition irony. getting dental floss stuck in-between teeth. orisitcoincidence,0
0,0.7547053378586857,1,0,0.9167744020685197,-0.016428571428571428,505,0.05385714285714286,0,0,0,0.07392857142857144,0,2,0.041999999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,everytime see literally take good look smile cause know made best chose letting life,0
0,0.18286537077033838,0,0,0.17420814479638005,0.0,506,0.0,0,0,0,0.1555,0,2,0.14816666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,cool. ill spend day staring wall.,0
0,0.28571428571428575,1,0,0.35197155785391077,-0.02428571428571429,507,0.09835714285714285,0,0,0,0.1055,0,2,0.10292857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally one playoff experience derek fisher. pretty positive gonna make great coach knicks org.,0
1,0.002879769618430523,0,0,0.05542986425339366,0.0,508,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,randy rogers band? really? needed. fml,0
0,0.16306695464362853,0,0,0.23501131221719454,-0.1025,509,0.11962500000000001,1,1,0,0.13025,0,2,-0.0775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naacp promotes racial equality focusing one race people.,0
1,0.3532517398608112,0,0,0.358974358974359,0.0,510,0.0,0,1,0,0.1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dad told doesnt think could play soccer thanks greatsupport,0
1,0.32750834478696256,0,0,0.5979020979020978,-0.015454545454545455,511,0.060454545454545455,1,1,0,-0.001545454545454547,0,0,-0.15636363636363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,im fucking excited tonights bluejays game cant wait see happ pitch,0
1,0.49244060475161994,0,0,0.7586726998491704,0.079,512,-0.07,0,0,0,-0.09222222222222222,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,maybe get air burning tires fire put out... exactlyhowfireworks,0
1,0.36717062634989206,0,0,0.4411764705882353,0.0,513,0.0762,0,1,0,0.0897,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love mom gives stuff away need dont it. thanksalot great!,0
0,0.33261339092872577,0,0,0.4751131221719457,-0.073,514,-0.184,1,1,0,-0.098,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh dear sympathy devil means ill take break. bummer. .,0
0,0.37245020398368134,0,0,0.3137254901960784,-0.007777777777777778,515,0.0761111111111111,0,0,0,0.08888888888888889,0,2,-0.0022222222222222222,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,man countless brilliant impressions earth settle ear ache voice,0
1,0.25485961123110157,0,0,0.36312217194570134,0.0993,516,-0.0697,0,1,0,-0.152,0,0,-0.08399999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,like dont immediately take pants sketchy nyc basements!? yeahright nqghek4a2,0
0,0.10034889516530986,0,1,0.0924121127741037,0.0,517,0.002230769230769224,0,1,0,0.06107692307692308,0,2,-0.01953846153846154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3. followers. leaders created speak based follower base. theyre true leader question. hbrogue,0
1,0.12526997840172785,0,0,0.11623303167420813,0.0,518,0.10625,0,1,0,0.098875,0,2,0.11675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ohhh course im ill soon exams fun definitelynothashtagfun,0
1,0.3319962974390621,0,0,0.2622818358112476,0.016928571428571428,519,-0.1207142857142857,1,0,0,-0.025,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,times feel like im luckiest man alive sometimes feel like im miserable man alive!,0
0,0.25725941924646034,1,0,0.3476621417797888,-0.012222222222222223,520,0.035777777777777776,0,0,0,0.004555555555555556,0,2,0.05122222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,java literally dozens good json packages try jackson gson.,0
1,0.4276457883369331,0,0,0.49802036199095023,-0.015,521,0.054,0,0,0,0.016875,0,2,0.028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,best part day probably cornered bitched car leave...,0
0,0.3042270904041963,1,0,0.44408532643826765,-0.014285714285714287,522,0.06628571428571428,1,0,0,0.04971428571428571,0,2,-0.019285714285714288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im heart attack literally pretty much!! want soooo bad trying save money see you!!,0
0,0.49244060475161994,0,0,0.4457013574660634,0.0,523,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yea let call home phone signfail,0
1,0.4794816414686825,0,0,0.39366515837104077,0.0701,524,0.0723,0,1,0,0.1609,0,2,0.002400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,one thinks edsheeran better looking muppet real life? life fun,0
1,0.3844492440604752,0,0,0.6108597285067873,0.0,525,0.0762,0,1,0,0.0897,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love dog decides doesnt wanna come house starts pouring k,0
1,0.1468682505399568,0,0,0.14350355526826114,0.08299999999999999,526,0.0007142857142856991,0,0,0,0.1947142857142857,0,2,0.009857142857142866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yay totally spend day wanted alone fuckalll,0
0,0.21526277897768178,0,0,0.24490950226244343,0.0,527,0.014499999999999999,0,1,0,0.0025000000000000022,0,2,0.008916666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,siliconvalley show invention system would shrink file 12 allowing faster downloads. oh,0
1,0.5788336933045356,0,0,0.7349709114414996,0.08514285714285715,528,0.046,0,0,0,0.22142857142857145,0,2,0.05185714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good thing glitter really easy get off.,0
0,0.28365730741540685,0,0,0.3947963800904978,-0.010833333333333334,529,0.01891666666666667,0,0,0,0.0,0,2,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,instagram people know act like rarely know people dont know fill love..,0
0,0.25867107102020076,1,0,0.2786797977109396,-0.02258823529411765,530,-0.022823529411764708,1,0,0,0.012588235294117652,0,2,0.04011764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally happy rn oh god like pretty little liars one fave tv shows time happy back asfvheukljn,0
0,0.23758099352051834,0,0,0.38348416289592757,0.0,531,0.07210000000000001,1,1,0,0.06860000000000001,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sign repair shop car in. spot mistake? jacksonville american… ol12taoflz,0
0,0.26565874730021605,0,1,0.24773755656108595,0.0,532,0.22649999999999998,0,0,0,0.161875,0,2,-0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,need read wanderer spirit lands. feel lived speak.,0
1,0.13246940244780417,0,0,0.1176470588235294,0.10166666666666668,533,-0.1195,0,1,0,-0.13449999999999998,0,2,-0.011666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,art thief fashion designertake logosufi rights,0
0,0.2044636429085673,0,1,0.3174962292609351,0.07577777777777778,534,-0.09333333333333332,0,0,0,-0.09444444444444444,0,0,-0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reptilian news im hoping see gator two person speak.,0
1,0.5212383009359252,0,0,0.671945701357466,-0.034999999999999996,535,0.042833333333333334,0,0,0,0.09183333333333334,0,2,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy im going back school fall.,0
1,0.10759866483408602,0,0,0.17215137803373096,0.12163636363636364,536,-0.10727272727272728,0,1,0,-0.1709090909090909,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wrote banger im completely hoarse cant reference it. c7 215 chile,0
1,0.27285817134629237,0,0,0.43721719457013575,0.0,537,0.15,0,1,0,0.15,0,2,0.014166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,okay kids ipods iiiiiits house cleaning time! cant get enough leadballoon dadisanarse,0
0,0.35997120230381574,0,1,0.4638009049773756,0.0442,538,-0.03666666666666667,0,0,0,0.024666666666666667,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wldnt put angelina jolie w celebrities . actually goes helps aid. gets hands dirty speak.,0
1,0.17772292502314102,0,0,0.24531351001939236,0.0,539,0.25,0,1,0,0.24114285714285716,0,2,0.13271428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,us like stay classy posh insults. nolmyroas0,0
0,0.0892728581713463,0,0,0.1553544494720965,0.04733333333333334,540,-0.04522222222222222,0,1,0,-0.019888888888888883,0,0,0.067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goodwork tomozhope u r ok watching footiespeak soonlove mum,0
1,0.24406047516198706,0,0,0.3240950226244344,0.0,541,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,so...anybody know date today?,0
1,0.0734341252699784,0,0,0.09162895927601808,-0.03,542,0.0325,0,1,0,0.0726,0,2,0.0497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boy im glad mets hired another vice president something other.,0
0,0.449244060475162,0,0,0.4436445907034142,0.0,543,-0.07281818181818181,1,0,0,-0.08518181818181818,0,0,-0.0009090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pynes latest press release keeping commitments funding national school chaplaincy programme,0
1,0.1468682505399568,0,0,0.17562217194570134,0.0,544,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im staying watch football speedway tonight hanks borin,0
0,0.15550755939524838,0,0,0.1764705882352941,0.0,545,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phone autocorrected life lids ....,0
1,0.40064794816414695,0,0,0.417420814479638,0.0,546,0.194,0,1,0,0.319625,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blew steam enjoy day work ... ha yeahright,0
0,0.3160547156227502,0,0,0.2873303167420814,-0.014166666666666668,547,0.15,1,1,0,0.15,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,serious jesus well coz am! wait no! im serious enough! want give,0
1,0.21886249100071997,0,0,0.3269230769230769,0.0,548,0.06208333333333333,0,1,0,0.12533333333333332,0,2,0.07066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im hungry enough is. need see chicago-style hot dogs wrigley tv. kidding,0
0,0.4570979776163362,0,0,0.4991772932949403,0.0,549,0.09081818181818181,0,1,0,0.08072727272727273,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ny bound surprise visit! order shall set worng shall righted hand,0
0,0.18674198371822565,0,1,0.14984336930038283,0.0,550,0.13846153846153847,0,0,0,0.13846153846153847,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,yeah... allnuns eh? decent ppl horror houses! speak up! never late right thing!,0
1,0.04607631389488842,0,0,0.03846153846153845,0.0,551,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drumcree situation port??,0
1,0.22148046338111135,0,0,0.21842863019333605,0.06654545454545455,552,0.03272727272727274,1,0,0,-0.0037272727272727206,0,0,0.17563636363636362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chooses speciality involves little patient interaction proceeds dominate social media landscape,0
1,0.34125269978401734,0,0,0.38348416289592757,-0.007857142857142858,553,0.023,0,0,0,0.19285714285714287,0,2,0.03014285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thanks asking feel. thanks telling looked good today tried hard look nice. thanks caring.,0
1,0.33693304535637153,0,0,0.5294117647058824,0.0,554,0.1744,0,0,0,0.176,0,2,-0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shall rise ashes like phoenix!,0
0,0.22709040419623575,1,0,0.44893341952165483,0.0,555,0.0,0,0,0,-0.11142857142857143,0,0,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im literally dying last tweet. fucking hilarious.,0
0,0.25794507867941996,1,0,0.2986425339366516,-0.015714285714285715,556,0.15414285714285714,0,0,0,0.128,0,2,0.05185714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,im literally tingling excitement good day ahhhhhhhhhh!!!!!!!!!!!!!!!!!!!!,0
1,0.26467700765756924,0,0,0.4313039901275195,0.07318181818181818,557,-0.14163636363636364,0,1,0,-0.07018181818181818,0,0,0.10918181818181819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,look good although whats seafood chef knowing chicken enchiladas? confused chef?,0
1,0.15472216768113095,0,0,0.2122583299053887,0.08472727272727273,558,0.15590909090909089,0,0,0,0.08227272727272728,0,2,0.07027272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sooo ended plaster mouthnoseand eyes. also scraping skin off. great day.,0
0,0.16846652267818576,0,0,0.23076923076923075,0.0,559,0.0031666666666666696,1,1,0,-0.0023333333333333353,0,0,-0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bet would doubt truly care teams,0
0,0.22661571689649443,0,0,0.2359902540898016,0.0,560,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pretty cool! music video call shown krakow int. film festival today!! callme maybe,0
1,0.37281940521681345,0,0,0.5727462582666202,-0.05615384615384615,561,0.0,1,0,0,-0.12153846153846154,0,0,-0.06461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ha ha sent message facebook come find im going look trouble bro scared,0
1,0.5572354211663068,0,0,0.6945701357466063,0.0,562,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,want go semarang right tomorrow. enjoy.,0
0,0.14069731564331997,0,0,0.16774402068519714,-0.08571428571428572,563,0.020714285714285716,1,1,0,0.04735714285714284,0,0,-0.08692857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think hilarious certain folk nat radio fffgl talk sf policies destroying country lolz todaysor,0
0,0.29805615550755943,0,0,0.28409825468648997,0.06864285714285714,564,0.06942857142857144,0,1,0,0.08535714285714288,0,2,0.055214285714285716,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,times exactly right number characters tweet. oh yes. great success! cool enough twitter! nope,0
1,0.5171243443381672,0,0,0.574983839689722,-0.017142857142857144,565,0.061714285714285715,0,0,0,0.04357142857142858,0,2,0.03214285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,best way start morning? spilling coffee face.,0
0,0.27645788336933047,0,0,0.4479638009049774,-0.092,566,-0.1,1,1,0,-0.156,0,0,0.054000000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,need find crap summer bored,0
1,0.2602591792656588,0,0,0.23501131221719454,0.0,567,0.0,0,1,0,0.1125,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im school expecting work week off? really? thankslynn,0
